公車代碼,站點名稱
0151001020,政大
0151001020,政大(聯合醫院)
0151001020,小坑口(北政國中)
0151001020,北政國中(政大實小)
0151001020,三角公園
0151001020,政大威秀
0151001020,水鋼琴社區
0151001020,指南實小
0151001020,樟山寺一
0151001020,樟山寺
0151001020,樟樹步道南口
0151001020,瓦厝
0151001020,樟湖步道
0151001020,貓空纜車站
0151001020,天恩宮
0151001020,茶推廣中心
0151001020,貓空壺穴站
0151001020,貓空站(小天空步道)
0151001020,貓空站(小天空步道)
0151001020,茶推廣中心
0151001020,天恩宮
0151001020,貓空纜車站
0151001020,田寮橋
0151001020,樟樹步道北口
0151001020,指南路3段34巷
0151001020,樟山寺一
0151001020,指南實小
0151001020,水鋼琴社區
0151001020,三角公園
0151001020,北政國中(政大實小)
0151001020,小坑口(北政國中)
0151001020,政大
0151001020,新光路口
0151001020,指南路
0151001020,木柵市場
0151001020,木柵
0151001020,久康街口
0151001020,華夏六村
0151001020,木柵國小
0151001020,萬芳路口
0151001020,木柵高工
0151001020,捷運萬芳社區站
0151001020,萬芳6號公園
0151001020,萬芳國小
0151001020,萬芳活動中心
0151001020,萬芳社區
0151001100,萬芳社區
0151001100,萬芳活動中心
0151001100,萬芳國小
0151001100,萬芳6號公園
0151001100,捷運萬芳社區站
0151001100,木柵高工
0151001100,萬芳路口
0151001100,木柵國小
0151001100,華夏六村
0151001100,久康街口
0151001100,木柵
0151001100,木柵市場
0151001100,景文中學(臺灣戲曲學院)
0151001100,司法新村
0151001100,忠順廟
0151001100,國泰新村(木新)
0151001100,力行國小
0151001100,木新市場
0151001100,景美女中
0151001100,寶高產業園區(寶中路)
0151001100,寶中路
0151001100,臺灣銀行
0151001100,寶強路口
0151001100,新店郵局
0151001100,捷運七張站
0151001100,北新國小
0151001100,寶橋中興路口
0151001100,寶橋中興路口一
0151001100,加油站
0151001100,寶高產業園區(寶高路)
0151001100,寶高路120巷口
0151001100,慈音山莊
0151001100,大春山莊
0151001100,救千宮
0151001100,寶高社區
0151001100,寶高產業園區(寶高路)
0151001100,寶高產業園區(寶中路)
0151001100,寶中路
0151001100,臺灣銀行
0151001100,寶強路口
0151001100,新店郵局
0151001100,捷運七張站
0151001100,北新國小
0151001100,寶橋中興路口
0151001100,寶橋中興路口一
0151001100,加油站
0151001100,寶高產業園區
0151001100,景美女中
0151001100,木新市場
0151001100,力行國小
0151001100,國泰新村(木新)
0151001100,忠順廟
0151001100,司法新村
0151001100,景文中學(臺灣戲曲學院)
0151001100,木柵市場
0151001100,木柵
0151001100,久康街口
0151001100,華夏六村
0151001100,木柵國小
0151001100,萬芳路口
0151001100,木柵高工
0151001100,捷運萬芳社區站
0151001100,萬芳6號公園
0151001100,萬芳國小
0151001100,萬芳活動中心
0151001100,萬芳社區
0151001200,捷運昆陽站
0151001200,南港高中(市民大道)
0151001200,臺北流行音樂中心
0151001200,市民大道八段
0151001200,南港車站
0151001200,南港高工(南港路)
0151001200,南港
0151001200,南港展覽館
0151001200,誠正國中
0151001200,南港水廠
0151001200,圓拱橋
0151001200,中研新村
0151001200,中研院
0151001200,胡適公園
0151001200,九如里一
0151001200,凌雲五村
0151001200,九如里二
0151001200,凌雲站
0151001200,中華科技大學
0151001200,麗山橋
0151001200,下寮橋
0151001200,廣化天宮
0151001200,富德公墓
0151001200,富德公墓12區
0151001200,富德公墓14區
0151001200,富德公墓20區
0151001200,富德公墓28區
0151001200,富德靈骨樓(樹葬區)
0151001200,福德坑環保復育公園
0151001200,捷運動物園站
0151001200,貓纜動物園站
0151001200,貓纜動物園站
0151001200,捷運動物園站
0151001200,石壁坑福德宮
0151001200,福德坑環保復育公園
0151001200,富德靈骨樓(樹葬區)
0151001200,富德公墓28區
0151001200,富德公墓20區
0151001200,富德公墓14區
0151001200,富德公墓12區
0151001200,富德公墓
0151001200,廣化天宮
0151001200,下寮橋
0151001200,麗山橋
0151001200,中華科技大學
0151001200,軍人公墓
0151001200,凌雲站
0151001200,九如里二
0151001200,凌雲五村
0151001200,九如里一
0151001200,胡適公園
0151001200,中研院
0151001200,中研新村
0151001200,圓拱橋
0151001200,南港水廠
0151001200,誠正國中
0151001200,南港展覽館
0151001200,南港
0151001200,南港高工(南港路)
0151001200,南港車站
0151001200,市民大道八段
0151001200,臺北流行音樂中心
0151001200,捷運昆陽站
0151001400,致遠新村
0151001400,稻香圖書館
0151001400,復興崗
0151001400,文化國小
0151001400,大業中央北路口
0151001400,北投國小
0151001400,北投市場(磺港)
0151001400,福安宮
0151001400,石門
0151001400,清江國小
0151001400,奇岩新村
0151001400,公館華廈
0151001400,照明寺
0151001400,照明寺
0151001400,公館華廈
0151001400,奇岩新村
0151001400,清江國小
0151001400,石門
0151001400,福安宮
0151001400,北投市場(公館路)
0151001400,北投國小
0151001400,大業中央北路口
0151001400,文化國小
0151001400,復興崗
0151001400,稻香圖書館
0151001400,致遠新村
0151001500,捷運劍潭站(北藝中心)
0151001500,陽明戲院
0151001500,士林分局
0151001500,士林區農會
0151001500,捷運士林站(中正)
0151001500,福林國小
0151001500,士林官邸(中正)
0151001500,泰北中學
0151001500,岩山里
0151001500,岩山里一
0151001500,芝蘭新村
0151001500,華興中學
0151001500,嶺頭
0151001500,拔子埔
0151001500,永嶺
0151001500,永福(林語堂故居)
0151001500,陽明教養院
0151001500,福音
0151001500,陽明山國小
0151001500,明德新村
0151001500,白雲山莊
0151001500,新安
0151001500,下竹林
0151001500,格致國中
0151001500,山仔后派出所
0151001500,山仔后
0151001500,淨水廠
0151001500,陽明山泉
0151001500,山豬湖
0151001500,菁山莊
0151001500,菁山一
0151001500,菁山二
0151001500,菁山三
0151001500,菁山五
0151001500,土地公廟
0151001500,絹絲瀑布
0151001500,菁山遊憩區一
0151001500,菁山遊憩區
0151001500,松園
0151001500,田尾湖
0151001500,冷水坑服務站
0151001500,冷水坑
0151001500,天寶聖道宮
0151001500,擎天崗
0151001500,天寶聖道宮
0151001500,冷水坑
0151001500,冷水坑服務站
0151001500,田尾湖
0151001500,松園
0151001500,菁山遊憩區
0151001500,菁山遊憩區一
0151001500,絹絲瀑布
0151001500,土地公廟
0151001500,菁山五
0151001500,菁山三
0151001500,菁山二
0151001500,菁山一
0151001500,菁山莊
0151001500,山豬湖
0151001500,淨水廠
0151001500,山仔后
0151001500,山仔后派出所
0151001500,格致國中
0151001500,下竹林
0151001500,新安
0151001500,白雲山莊
0151001500,明德新村
0151001500,陽明山國小
0151001500,福音
0151001500,陽明教養院
0151001500,永福(林語堂故居)
0151001500,永嶺
0151001500,拔子埔
0151001500,嶺頭
0151001500,華興中學
0151001500,芝蘭新村
0151001500,岩山里一
0151001500,岩山里
0151001500,泰北中學
0151001500,士林官邸(中正)
0151001500,福林國小
0151001500,捷運士林站(中正)
0151001500,士林國小
0151001500,士林分局
0151001500,捷運劍潭站(中山)
0151001520,捷運劍潭站(北藝中心)
0151001520,陽明戲院
0151001520,士林分局
0151001520,士林區農會
0151001520,捷運士林站(中正)
0151001520,福林國小
0151001520,士林官邸(中正)
0151001520,泰北中學
0151001520,岩山里
0151001520,岩山里一
0151001520,芝蘭新村
0151001520,華興中學
0151001520,嶺頭
0151001520,拔子埔
0151001520,永嶺
0151001520,永福(林語堂故居)
0151001520,陽明教養院
0151001520,福音
0151001520,陽明山國小
0151001520,明德新村
0151001520,白雲山莊
0151001520,新安
0151001520,下竹林
0151001520,格致國中
0151001520,山仔后派出所
0151001520,山仔后
0151001520,淨水廠
0151001520,陽明山泉
0151001520,山豬湖
0151001520,菁山莊
0151001520,菁山一
0151001520,菁山二
0151001520,菁山三
0151001520,菁山五
0151001520,土地公廟
0151001520,絹絲瀑布
0151001520,菁山遊憩區一
0151001520,菁山遊憩區
0151001520,菁山遊憩區
0151001520,菁山遊憩區一
0151001520,絹絲瀑布
0151001520,土地公廟
0151001520,菁山五
0151001520,菁山三
0151001520,菁山二
0151001520,菁山一
0151001520,菁山莊
0151001520,山豬湖
0151001520,淨水廠
0151001520,山仔后
0151001520,山仔后派出所
0151001520,格致國中
0151001520,下竹林
0151001520,新安
0151001520,白雲山莊
0151001520,明德新村
0151001520,陽明山國小
0151001520,福音
0151001520,陽明教養院
0151001520,永福(林語堂故居)
0151001520,永嶺
0151001520,拔子埔
0151001520,嶺頭
0151001520,華興中學
0151001520,芝蘭新村
0151001520,岩山里一
0151001520,岩山里
0151001520,泰北中學
0151001520,士林官邸(中正)
0151001520,福林國小
0151001520,捷運士林站(中正)
0151001520,士林國小
0151001520,士林分局
0151001520,捷運劍潭站(中山)
0151001600,捷運劍潭站(北藝中心)
0151001600,陽明戲院
0151001600,士林分局
0151001600,士林區農會
0151001600,捷運士林站(中正)
0151001600,福林國小
0151001600,士林官邸(中正)
0151001600,泰北中學
0151001600,岩山里
0151001600,岩山里一
0151001600,芝蘭新村
0151001600,華興中學
0151001600,嶺頭
0151001600,拔子埔
0151001600,永嶺
0151001600,永福(林語堂故居)
0151001600,陽明教養院
0151001600,永公橋
0151001600,永公路一
0151001600,永公路二
0151001600,綠園
0151001600,永公路三
0151001600,大興山莊
0151001600,東方寺
0151001600,館地坪
0151001600,公館地
0151001600,葉家莊
0151001600,東方寺
0151001600,大興山莊
0151001600,光興宮
0151001600,擷翠新村
0151001600,公館里關帝廟
0151001600,公館里
0151001600,西雲禪寺
0151001600,下菁礐
0151001600,永公路500巷
0151001600,公館里
0151001600,擷翠新村
0151001600,光興宮
0151001600,永公路三
0151001600,綠園
0151001600,永公路二
0151001600,永公路一
0151001600,永公橋
0151001600,陽明教養院
0151001600,永福(林語堂故居)
0151001600,永嶺
0151001600,拔子埔
0151001600,嶺頭
0151001600,華興中學
0151001600,芝蘭新村
0151001600,岩山里一
0151001600,岩山里
0151001600,泰北中學
0151001600,士林官邸(中正)
0151001600,福林國小
0151001600,捷運士林站(中正)
0151001600,士林國小
0151001600,士林分局
0151001600,捷運劍潭站(中山)
0151001700,捷運劍潭站(北藝中心)
0151001700,陽明戲院
0151001700,士林分局
0151001700,士林區農會
0151001700,捷運士林站(中正)
0151001700,福林國小
0151001700,士林官邸(中正)
0151001700,泰北中學
0151001700,岩山里
0151001700,岩山里一
0151001700,芝蘭新村
0151001700,華興中學
0151001700,嶺頭
0151001700,拔子埔
0151001700,永嶺
0151001700,永福(林語堂故居)
0151001700,陽明教養院
0151001700,指福宮
0151001700,福音
0151001700,陽明山國小
0151001700,新安路一
0151001700,水墘
0151001700,居安新村
0151001700,聚會所
0151001700,新安路二
0151001700,新安路三
0151001700,新安路四
0151001700,新安路五南站
0151001700,新安路五
0151001700,新安路六
0151001700,新安路七
0151001700,新安里西站
0151001700,新安里中站
0151001700,燒庚寮
0151001700,新安里
0151001700,新安路五
0151001700,新安路四
0151001700,新安路三
0151001700,新安路二
0151001700,聚會所
0151001700,居安新村
0151001700,水墘
0151001700,新安路一
0151001700,陽明山國小
0151001700,福音
0151001700,陽明教養院
0151001700,永福(林語堂故居)
0151001700,永嶺
0151001700,拔子埔
0151001700,嶺頭
0151001700,華興中學
0151001700,芝蘭新村
0151001700,岩山里一
0151001700,岩山里
0151001700,泰北中學
0151001700,士林官邸(中正)
0151001700,福林國小
0151001700,捷運士林站(中正)
0151001700,士林國小
0151001700,士林分局
0151001700,捷運劍潭站(中山)
0151001800,捷運劍潭站(北藝中心)
0151001800,陽明戲院
0151001800,小北街
0151001800,士林區農會
0151001800,捷運士林站(中正)
0151001800,福林國小
0151001800,士林官邸(中正)
0151001800,泰北中學
0151001800,雙溪公園
0151001800,梅林新村
0151001800,東吳大學(錢穆故居)
0151001800,外雙溪(至善)
0151001800,故宮博物院
0151001800,衛理女中(原住民文化主題公園)
0151001800,至善國中
0151001800,雙溪別墅
0151001800,劍南橋
0151001800,大經橋
0151001800,外雙溪橋
0151001800,內雙溪橋
0151001800,嶺腳
0151001800,沙崙一
0151001800,沙崙
0151001800,雙溪淨水場
0151001800,至善路三段
0151001800,碧溪橋
0151001800,礁坑
0151001800,礁坑橋(普宜苑)
0151001800,溪山國小
0151001800,大豐
0151001800,楓林橋
0151001800,溪山派出所
0151001800,簡厝
0151001800,妙法寺
0151001800,聖人橋
0151001800,聖人瀑布
0151001800,平頂古圳步道口
0151001800,聖人瀑布
0151001800,聖人橋
0151001800,妙法寺
0151001800,簡厝
0151001800,溪山派出所
0151001800,楓林橋
0151001800,大豐
0151001800,溪山國小
0151001800,礁坑橋(普宜苑)
0151001800,礁坑
0151001800,碧溪橋
0151001800,至善路三段
0151001800,雙溪淨水場
0151001800,沙崙
0151001800,沙崙一
0151001800,嶺腳
0151001800,內雙溪橋
0151001800,外雙溪橋
0151001800,大經橋
0151001800,劍南橋
0151001800,雙溪別墅
0151001800,至善國中
0151001800,衛理女中(原住民文化主題公園)
0151001800,故宮博物院
0151001800,外雙溪(至善)
0151001800,故宮路口
0151001800,中影文化城
0151001800,東吳大學(錢穆故居)
0151001800,梅林新村
0151001800,雙溪公園
0151001800,泰北中學
0151001800,士林官邸(中正)
0151001800,福林國小
0151001800,捷運士林站(中正)
0151001800,士林國小
0151001800,小北街
0151001800,捷運劍潭站(中山)
0151001900,捷運劍潭站(北藝中心)
0151001900,陽明戲院
0151001900,士林分局
0151001900,士林區農會
0151001900,捷運士林站(中正)
0151001900,福林國小
0151001900,士林官邸(中正)
0151001900,泰北中學
0151001900,雙溪公園
0151001900,梅林新村
0151001900,東吳大學(錢穆故居)
0151001900,外雙溪(至善)
0151001900,故宮博物院
0151001900,衛理女中(原住民文化主題公園)
0151001900,至善國中
0151001900,雙溪別墅
0151001900,劍南橋
0151001900,大經橋
0151001900,外雙溪橋
0151001900,內雙溪橋
0151001900,嶺腳
0151001900,沙崙一
0151001900,沙崙
0151001900,川瀨
0151001900,前半嶺
0151001900,半嶺一
0151001900,半嶺
0151001900,福德宮
0151001900,大坪尾一
0151001900,大坪尾
0151001900,平菁街116巷口
0151001900,我家花園
0151001900,福德祠
0151001900,鵝尾山步道口
0151001900,平等國小
0151001900,平等里
0151001900,內厝
0151001900,玉皇宮
0151001900,平菁街93巷一
0151001900,平菁街93巷
0151001900,平菁街93巷二
0151001900,內寮
0151001900,平菁街93巷二
0151001900,平菁街93巷
0151001900,玉皇宮
0151001900,平等里
0151001900,平等國小
0151001900,合誠宮
0151001900,福德祠
0151001900,我家花園
0151001900,平菁街116巷口
0151001900,大坪尾
0151001900,大坪尾一
0151001900,福德宮
0151001900,半嶺
0151001900,半嶺一
0151001900,前半嶺
0151001900,川瀨
0151001900,沙崙一
0151001900,嶺腳
0151001900,內雙溪橋
0151001900,外雙溪橋
0151001900,大經橋
0151001900,劍南橋
0151001900,雙溪別墅
0151001900,至善國中
0151001900,衛理女中(原住民文化主題公園)
0151001900,故宮博物院
0151001900,外雙溪(至善)
0151001900,故宮路口
0151001900,中影文化城
0151001900,東吳大學(錢穆故居)
0151001900,梅林新村
0151001900,雙溪公園
0151001900,泰北中學
0151001900,士林官邸(中正)
0151001900,福林國小
0151001900,捷運士林站(中正)
0151001900,士林國小
0151001900,士林分局
0151001900,捷運劍潭站(中山)
0151002100,致遠新村
0151002100,集應廟
0151002100,大華柏園
0151002100,大華柏園
0151002100,集應廟
0151002100,稻香圖書館
0151002100,復興崗
0151002100,文化國小
0151002100,大業中央北路口
0151002100,北投國小
0151002100,北投市場(磺港)
0151002100,福安宮
0151002100,石門
0151002100,清江國小
0151002100,奇岩新村
0151002100,公館華廈
0151002100,奇岩一站
0151002100,崇仁路口
0151002100,捷運唭哩岸站二(西安)
0151002100,捷運唭哩岸站一(西安)
0151002100,捷運唭哩岸站一(東華)
0151002100,捷運唭哩岸站二(東華)
0151002100,立農國小一
0151002100,八仙里
0151002100,下八仙土地公廟
0151002100,八仙里
0151002100,立農國小一
0151002100,捷運唭哩岸站一(西安)
0151002100,捷運唭哩岸站一(東華)
0151002100,捷運唭哩岸站二(東華)
0151002100,崇仁路口
0151002100,奇岩一站
0151002100,公館華廈
0151002100,奇岩新村
0151002100,清江國小
0151002100,石門
0151002100,福安宮
0151002100,北投市場(公館路)
0151002100,北投國小
0151002100,大業中央北路口
0151002100,文化國小
0151002100,復興崗
0151002100,稻香圖書館
0151002100,集應廟
0151002100,大華柏園
0151002100,大華柏園
0151002100,集應廟
0151002100,致遠新村
0151002200,大興街口
0151002200,捷運北投站(北投)
0151002200,幼華高中(北投)
0151002200,大業中央北路口
0151002200,北投國小
0151002200,第一銀行
0151002200,北投公園
0151002200,新北投
0151002200,新民國中
0151002200,國軍北投醫院
0151002200,林泉里
0151002200,新民路底
0151002200,上北投
0151002200,八勝園
0151002200,郵政訓練所
0151002200,源之鄉
0151002200,雅敘園
0151002200,華僑會館
0151002200,新北投
0151002200,北投公園
0151002200,第一銀行
0151002200,中央南路
0151002200,中央南大興街口
0151002200,慈后宮
0151002200,捷運奇岩站
0151002200,大興街口
0151002300,關渡碼頭
0151002300,關渡宮
0151002300,敬老院
0151002300,關渡自然公園
0151002300,關渡國中(關渡醫院)
0151002300,關渡里
0151002300,捷運關渡站
0151002300,關渡
0151002300,竹圍國小自強分校
0151002300,淡水農會自強分會
0151002300,關渡我家
0151002300,老莊大廈
0151002300,臺北基督學院
0151002300,擎天大樓
0151002300,新天母社區
0151002300,擎天大樓
0151002300,臺北基督學院
0151002300,老莊大廈
0151002300,富升大廈
0151002300,長虹天下
0151002300,利陽藝術學苑
0151002300,關渡國小(臺北城市科技大學)
0151002300,一德街口
0151002300,和信醫院
0151002300,捷運忠義站
0151002300,中央北路
0151002300,桃源國中
0151002300,行天宮北投分宮忠義站
0151002300,中央北路三段
0151002300,捷運復興崗站
0151002300,製片廠
0151002300,復興崗
0151002300,文化國小
0151002300,大業中央北路口
0151002300,北投國小
0151002300,北投國小
0151002300,大業中央北路口
0151002300,文化國小
0151002300,復興崗
0151002300,製片廠
0151002300,捷運復興崗站
0151002300,中央北路三段
0151002300,行天宮北投分宮忠義站
0151002300,桃源國中
0151002300,中央北路
0151002300,捷運忠義站
0151002300,和信醫院
0151002300,一德街口
0151002300,關渡國小(臺北城市科技大學)
0151002300,利陽藝術學苑
0151002300,長虹天下
0151002300,富升大廈
0151002300,老莊大廈
0151002300,臺北基督學院
0151002300,擎天大樓
0151002300,新天母社區
0151002300,擎天大樓
0151002300,臺北基督學院
0151002300,老莊大廈
0151002300,關渡我家
0151002300,淡水農會自強分會
0151002300,竹圍國小自強分校
0151002300,捷運關渡站
0151002300,關渡里
0151002300,關渡國中(關渡醫院)
0151002300,關渡自然公園
0151002300,敬老院
0151002300,關渡宮
0151002300,關渡碼頭
0151002500,大興街口
0151002500,捷運北投站(北投)
0151002500,幼華高中(北投)
0151002500,大業中央北路口
0151002500,北投國小
0151002500,第一銀行
0151002500,泉都溫泉飯店
0151002500,北投綠色圖書館
0151002500,熱海大飯店
0151002500,地熱谷
0151002500,銀光巷口
0151002500,幽雅路7號
0151002500,春天酒店
0151002500,幽雅路35號
0151002500,北投文物館
0151002500,大磺嘴
0151002500,惇敘工商(泉源)
0151002500,龍鳳谷
0151002500,頂北投
0151002500,紗帽橋一
0151002500,梅湖
0151002500,吳厝一(橫嶺古道口)
0151002500,吳厝
0151002500,湖底路20號
0151002500,湖底路66號
0151002500,六窟一
0151002500,六窟
0151002500,六窟一
0151002500,湖底路66號
0151002500,湖底路20號
0151002500,吳厝
0151002500,梅湖
0151002500,紗帽橋一
0151002500,紗帽橋
0151002500,水井尾
0151002500,紗帽馬場
0151002500,水井尾
0151002500,紗帽橋
0151002500,頂北投
0151002500,龍鳳谷
0151002500,惇敘工商(泉源)
0151002500,大磺嘴
0151002500,北投文物館
0151002500,東昇路口
0151002500,新民路底
0151002500,林泉里
0151002500,國軍北投醫院
0151002500,新民國中
0151002500,新北投
0151002500,北投公園
0151002500,第一銀行
0151002500,北投市場(磺港)
0151002500,福安宮
0151002500,石門
0151002500,清江圖書館
0151002500,捷運奇岩站
0151002500,大興街口
0151002600,致遠新村
0151002600,稻香圖書館
0151002600,復興崗
0151002600,文化國小
0151002600,幼華高中(大業)
0151002600,捷運北投站(北投)
0151002600,幼華高中(北投)
0151002600,大業中央北路口
0151002600,北投國小
0151002600,第一銀行
0151002600,北投公園
0151002600,新北投
0151002600,華僑會館
0151002600,雅敘園
0151002600,源之鄉
0151002600,郵政訓練所
0151002600,八勝園
0151002600,上北投
0151002600,泉源別墅
0151002600,彌陀寺(硫磺谷)
0151002600,大同之家
0151002600,十八份福德宮
0151002600,十八份
0151002600,泉源國小
0151002600,泉源國小宿舍
0151002600,紅柿下
0151002600,無尾崙
0151002600,風尾
0151002600,頂湖活動中心
0151002600,頂湖
0151002600,頂湖
0151002600,頂湖活動中心
0151002600,風尾
0151002600,無尾崙
0151002600,紅柿下
0151002600,泉源國小宿舍
0151002600,泉源國小
0151002600,十八份
0151002600,泉源3號橋
0151002600,十八份福德宮
0151002600,大同之家
0151002600,彌陀寺(硫磺谷)
0151002600,泉源別墅
0151002600,上北投
0151002600,八勝園
0151002600,郵政訓練所
0151002600,源之鄉
0151002600,雅敘園
0151002600,華僑會館
0151002600,新北投
0151002600,北投公園
0151002600,第一銀行
0151002600,中央南路
0151002600,大興街口
0151002600,捷運北投站(北投)
0151002600,幼華高中(北投)
0151002600,文化國小
0151002600,復興崗
0151002600,稻香圖書館
0151002600,致遠新村
0151002800,捷運北投站(北投)
0151002800,中央南路
0151002800,北投國小
0151002800,大業中央北路口
0151002800,文化區民活動中心
0151002800,大同街口
0151002800,復興一路口
0151002800,進賢路口
0151002800,長壽路口
0151002800,泉源公園
0151002800,義方國小
0151002800,48號公園
0151002800,慈惠堂
0151002800,48號公園
0151002800,義方國小
0151002800,泉源公園
0151002800,長壽路口
0151002800,進賢路口
0151002800,復興一路口
0151002800,大同街口
0151002800,文化區民活動中心
0151002800,大業中央北路口
0151002800,北投國小
0151002800,中央南路
0151002800,大興街口
0151003000,富德
0151003000,象頭埔
0151003000,萬福橋
0151003000,石壁坑
0151003000,風動石
0151003000,博嘉國小
0151003000,軍功新村
0151003000,萬芳社區(和平)
0151003000,和平東路4段
0151003000,名門社區
0151003000,臥龍新村
0151003000,大我新舍
0151003000,麟光站
0151003000,臥龍富陽街口
0151003000,樂業街
0151003000,黎明社教中心
0151003000,芳和國中
0151003000,自來水事業處
0151003000,芳蘭路
0151003000,芳蘭山莊
0151003000,臺大癌醫
0151003000,臺大癌醫(基隆路)
0151003000,臺灣科技大學
0151003000,公館
0151003000,寶藏巖
0151003000,自來水博物館(太子學舍)
0151003000,自來水博物館(太子學舍)
0151003000,寶藏巖
0151003000,公館
0151003000,臺灣科技大學
0151003000,臺大癌醫(基隆路)
0151003000,臺大癌醫
0151003000,芳蘭山莊
0151003000,芳蘭路
0151003000,自來水事業處
0151003000,地震研究中心
0151003000,芳和國中
0151003000,黎明社教中心
0151003000,樂業街
0151003000,臥龍富陽街口
0151003000,麟光站
0151003000,大我新舍
0151003000,臥龍新村
0151003000,名門社區
0151003000,和平東路4段
0151003000,萬芳社區(和平)
0151003000,軍功新村
0151003000,博嘉國小
0151003000,風動石
0151003000,石壁坑
0151003000,萬福橋
0151003000,象頭埔
0151003000,富德
0151003600,捷運石牌站(東華)
0151003600,綜合市場(捷運石牌站)
0151003600,永明派出所
0151003600,榮總
0151003600,榮光新村(榮總東院)
0151003600,永欣里
0151003600,福德廟(石牌)
0151003600,福德廟(行義)
0151003600,磺溪
0151003600,明山宮
0151003600,明山宮一
0151003600,行義路
0151003600,行義路一
0151003600,行義路二
0151003600,行義路三
0151003600,行義路四
0151003600,惇敘工商(行義)
0151003600,惇敘工商(泉源)
0151003600,龍鳳谷
0151003600,頂北投
0151003600,紗帽橋一
0151003600,梅湖
0151003600,吳厝一(橫嶺古道口)
0151003600,吳厝
0151003600,湖底路20號
0151003600,湖底路66號
0151003600,六窟一
0151003600,六窟
0151003600,六窟一
0151003600,湖底路66號
0151003600,湖底路20號
0151003600,吳厝
0151003600,梅湖
0151003600,紗帽橋一
0151003600,紗帽橋
0151003600,水井尾
0151003600,紗帽馬場
0151003600,欄杆橋頭福德宮
0151003600,猴洞產業道路
0151003600,天母
0151003600,農訓協會
0151003600,天母新村
0151003600,天母廣場
0151003600,齊賢華廈
0151003600,頂北投
0151003600,龍鳳谷
0151003600,惇敘工商(行義)
0151003600,行義路四
0151003600,行義路三
0151003600,行義路二
0151003600,行義路一
0151003600,行義路
0151003600,明山宮一
0151003600,明山宮
0151003600,磺溪
0151003600,福德廟(行義)
0151003600,福德廟(石牌)
0151003600,永欣里
0151003600,榮光新村(榮總東院)
0151003600,榮總一
0151003600,榮總
0151003600,永明派出所
0151003600,綜合市場(捷運石牌站)
0151003600,捷運石牌站(西安)
0151003900,新北投車站
0151003900,溫泉博物館(梅庭)
0151003900,銀光巷口(普濟寺)
0151003900,幽雅路7號
0151003900,春天酒店
0151003900,幽雅路35號
0151003900,北投文物館/不動明王
0151003900,泉源別墅
0151003900,彌陀寺(硫磺谷)
0151003900,大同之家
0151003900,彌陀寺(硫磺谷)
0151003900,泉源別墅
0151003900,新民路底
0151003900,林泉里
0151003900,國軍北投(衛戍)醫院
0151003900,新民國中(中心新村)
0151003900,新北投車站
0162000700,師大綜合大樓
0162000700,臺大
0162000700,臺大計資中心
0162000700,中研院內郵局
0162000700,中研院內郵局
0162000700,臺大計資中心
0162000700,捷運台電大樓站
0162000700,師大綜合大樓
0162000700,臺大
0162000900,惇敘工商(行義)
0162000900,行義路四
0162000900,行義路三
0162000900,行義路二
0162000900,行義路一
0162000900,行義路
0162000900,明山宮
0162000900,磺溪
0162000900,福德廟(行義)
0162000900,天北站
0162000900,天玉里
0162000900,天母國小
0162000900,齊福華廈
0162000900,三玉宮
0162000900,忠誠路口
0162000900,天母國中
0162000900,東山路
0162000900,職能發展學院二
0162000900,忠孝新村
0162000900,芝山國小
0162000900,德行芝玉路口
0162000900,德行東路
0162000900,蘭雅新城
0162000900,雨農國小
0162000900,忠誠公園
0162000900,德行(中山忠誠路口)
0162000900,福林橋
0162000900,捷運士林站(中正)
0162000900,士林國中
0162000900,士林區行政中心(中正)
0162000900,陽明高中
0162000900,重陽橋
0162000900,五華國小
0162000900,吉祥街口
0162000900,自然公園
0162000900,五華街口
0162000900,集賢路
0162000900,尼加拉瓜公園
0162000900,捷運徐匯中學站(集賢路)
0162000900,民和公寓
0162000900,溪墘
0162000900,蘆洲派出所
0162000900,蘆洲監理站
0162000900,和平路口
0162000900,永安里
0153000100,捷運劍潭站(北藝中心)
0153000100,陽明戲院
0153000100,士林分局
0153000100,士林區農會
0153000100,捷運士林站(中正)
0153000100,福林國小
0153000100,士林官邸(中正)
0153000100,泰北中學
0153000100,雙溪公園
0153000100,梅林新村
0153000100,東吳大學(錢穆故居)
0153000100,外雙溪(至善)
0153000100,故宮博物院
0153000100,衛理女中(原住民文化主題公園)
0153000100,至善國中
0153000100,雙溪別墅
0153000100,劍南橋
0153000100,大經橋
0153000100,外雙溪橋
0153000100,內雙溪橋
0153000100,嶺腳
0153000100,沙崙一
0153000100,沙崙
0153000100,雙溪淨水場
0153000100,至善路三段
0153000100,碧溪橋
0153000100,溪山國小
0153000100,橋仔頭
0153000100,內雙溪自然中心
0153000100,楓林橋
0153000100,帕米爾公園
0153000100,風櫃嘴
0153000100,全成土雞城
0153000100,頂山
0153000100,頂山
0153000100,全成土雞城
0153000100,風櫃嘴
0153000100,帕米爾公園
0153000100,楓林橋
0153000100,內雙溪自然中心
0153000100,溪山國小
0153000100,碧溪橋
0153000100,至善路三段
0153000100,雙溪淨水場
0153000100,沙崙
0153000100,沙崙一
0153000100,嶺腳
0153000100,內雙溪橋
0153000100,外雙溪橋
0153000100,大經橋
0153000100,劍南橋
0153000100,雙溪別墅
0153000100,至善國中
0153000100,衛理女中(原住民文化主題公園)
